,exp,sub_id,segment_seconds,path,activation_arr,valence_arr,segment_id,valence,arousal,emotion
167,assessment,1830001,13.0,/z/lancelcy/R21/mfbs/297.npy,{2|3|4|3|1},{4|3|4|3|1},297,0,0,1.0;0.0;0.0
168,assessment,1830001,3.0,/z/lancelcy/R21/mfbs/298.npy,{4|3|3|4|3|2},{6|5|4|6|6|1},298,2,0,0.3333333333333333;0.16666666666666666;0.5
169,assessment,1830001,2.0,/z/lancelcy/R21/mfbs/299.npy,{3|3|3|3|2},{4|2|4|4|1},299,0,0,1.0;0.0;0.0
170,personal,1830001,5.0,/z/lancelcy/R21/mfbs/307.npy,{4|5|6|5|5},{5|4|5|4|5},307,1,1,0.4;0.6;0.0
171,personal,1830001,9.0,/z/lancelcy/R21/mfbs/308.npy,{6|5|5|7|5|5},{5|5|5|5|5|5},308,1,1,0.0;1.0;0.0
172,personal,1830001,3.0,/z/lancelcy/R21/mfbs/310.npy,{5|5|5|6|6|6},{4|6|4|6|5|5},310,0,1,0.3333333333333333;0.3333333333333333;0.3333333333333333
173,personal,1830001,10.0,/z/lancelcy/R21/mfbs/311.npy,{4|4|6|6|4},{4|4|5|4|4},311,0,0,0.8;0.2;0.0
174,personal,1830001,5.0,/z/lancelcy/R21/mfbs/312.npy,{4|4|6|5|6},{5|5|5|5|5},312,1,0,0.0;1.0;0.0
175,personal,1830001,5.0,/z/lancelcy/R21/mfbs/313.npy,{4|5|6|5|5},{5|5|5|5|6},313,1,1,0.0;0.8;0.2
176,personal,1830001,5.0,/z/lancelcy/R21/mfbs/319.npy,{4|4|6|6|4|5},{4|4|4|5|4|5},319,0,0,0.6666666666666666;0.3333333333333333;0.0
177,personal,1830001,5.0,/z/lancelcy/R21/mfbs/320.npy,{4|4|5|4|5},{6|6|6|5|5},320,2,0,0.0;0.4;0.6
178,personal,1830001,17.0,/z/lancelcy/R21/mfbs/323.npy,{5|4|5|7|5|6},{2|5|4|5|3|7},323,0,1,0.5;0.3333333333333333;0.16666666666666666
179,personal,1830001,3.0,/z/lancelcy/R21/mfbs/324.npy,{6|3|5|7|5|5},{7|7|5|6|6|8},324,2,1,0.0;0.16666666666666666;0.8333333333333334
180,personal,1830001,6.0,/z/lancelcy/R21/mfbs/325.npy,{6|5|6|7|5|6},{7|6|6|6|8|7},325,2,2,0.0;0.0;1.0
181,personal,1830001,6.0,/z/lancelcy/R21/mfbs/326.npy,{4|5|7|5|7},{6|5|6|5|8},326,2,1,0.0;0.4;0.6
182,personal,1830001,3.0,/z/lancelcy/R21/mfbs/336.npy,{4|5|6|5|5},{6|6|5|5|5},336,1,1,0.0;0.6;0.4
183,personal,1830001,3.0,/z/lancelcy/R21/mfbs/337.npy,{4|4|5|6|5|5},{5|5|4|5|5|5},337,1,1,0.16666666666666666;0.8333333333333334;0.0
184,personal,1830001,9.0,/z/lancelcy/R21/mfbs/338.npy,{5|4|5|6|5|6},{6|6|5|6|6|7},338,2,1,0.0;0.16666666666666666;0.8333333333333334
185,personal,1830001,4.0,/z/lancelcy/R21/mfbs/341.npy,{4|4|6|5|5},{6|6|6|6|6},341,2,0,0.0;0.0;1.0
186,personal,1830001,3.0,/z/lancelcy/R21/mfbs/342.npy,{5|7|7|6|6},{5|6|6|6|8},342,2,2,0.0;0.2;0.8
187,personal,1830001,6.0,/z/lancelcy/R21/mfbs/344.npy,{4|5|6|6|5},{5|4|4|3|5},344,0,1,0.6;0.4;0.0
188,personal,1830001,7.0,/z/lancelcy/R21/mfbs/352.npy,{5|5|7|6|5},{5|6|5|6|7},352,2,1,0.0;0.4;0.6
189,personal,1830001,4.0,/z/lancelcy/R21/mfbs/353.npy,{6|4|6|6|6|6},{5|5|4|4|4|5},353,0,2,0.5;0.5;0.0
190,personal,1830001,11.0,/z/lancelcy/R21/mfbs/354.npy,{5|6|6|6|6},{5|5|5|5|7},354,1,2,0.0;0.8;0.2
191,personal,1830001,3.0,/z/lancelcy/R21/mfbs/355.npy,{4|6|6|5|6},{5|4|4|4|6},355,0,2,0.6;0.2;0.2
192,personal,1830001,4.0,/z/lancelcy/R21/mfbs/356.npy,{5|7|6|6|5},{4|4|4|4|5},356,0,2,0.8;0.2;0.0
193,personal,1830001,6.0,/z/lancelcy/R21/mfbs/357.npy,{5|6|7|5|7},{5|5|5|4|6},357,1,2,0.2;0.6;0.2
194,personal,1830001,9.0,/z/lancelcy/R21/mfbs/359.npy,{4|5|6|6|6},{5|6|5|5|7},359,1,2,0.0;0.6;0.4
195,personal,1830001,2.0,/z/lancelcy/R21/mfbs/361.npy,{4|6|6|5|4},{4|4|5|6|5},361,0,0,0.4;0.4;0.2
196,personal,1830001,17.0,/z/lancelcy/R21/mfbs/362.npy,{5|5|7|6|6},{5|5|5|4|5},362,1,2,0.2;0.8;0.0
197,personal,1830001,4.0,/z/lancelcy/R21/mfbs/363.npy,{4|7|7|6|5},{6|5|5|6|6},363,2,2,0.0;0.4;0.6
198,personal,1830001,11.0,/z/lancelcy/R21/mfbs/364.npy,{5|7|7|7|8},{5|4|4|3|6},364,0,2,0.6;0.2;0.2
199,personal,1830001,3.0,/z/lancelcy/R21/mfbs/365.npy,{5|5|6|7|5|6},{5|5|7|6|6|8},365,2,1,0.0;0.3333333333333333;0.6666666666666666
200,personal,1830001,4.0,/z/lancelcy/R21/mfbs/367.npy,{5|4|5|4|5|5},{6|5|5|6|6|7},367,2,1,0.0;0.3333333333333333;0.6666666666666666
201,personal,1830001,2.0,/z/lancelcy/R21/mfbs/368.npy,{5|7|7|6|7},{6|6|5|5|8},368,2,2,0.0;0.4;0.6
202,personal,1830001,3.0,/z/lancelcy/R21/mfbs/370.npy,{5|6|6|6|5},{5|5|5|6|5},370,1,2,0.0;0.8;0.2
203,personal,1830001,10.0,/z/lancelcy/R21/mfbs/371.npy,{4|6|6|6|7},{5|6|6|5|8},371,2,2,0.0;0.4;0.6
204,personal,1830001,4.0,/z/lancelcy/R21/mfbs/372.npy,{6|5|6|7|6|6},{3|5|4|5|4|7},372,0,2,0.5;0.3333333333333333;0.16666666666666666
205,personal,1830001,2.0,/z/lancelcy/R21/mfbs/373.npy,{6|7|7|6|8},{5|6|6|5|7},373,2,2,0.0;0.4;0.6
206,personal,1830001,5.0,/z/lancelcy/R21/mfbs/374.npy,{5|6|7|7|6},{5|5|5|5|6},374,1,2,0.0;0.8;0.2
207,personal,1830001,3.0,/z/lancelcy/R21/mfbs/375.npy,{8|6|7|7|6|9},{5|5|5|5|5|8},375,1,2,0.0;0.8333333333333334;0.16666666666666666
208,personal,1830001,2.0,/z/lancelcy/R21/mfbs/386.npy,{3|3|4|3|3},{4|4|5|4|3},386,0,0,0.8;0.2;0.0
209,personal,1830001,8.0,/z/lancelcy/R21/mfbs/391.npy,{3|4|5|4|5|6|4|6|5|6|4|4|5|3},{4|4|4|4|4|6|6|5|6|5|4|5|5|2},391,0,0,0.5;0.2857142857142857;0.21428571428571427
210,personal,1830001,13.0,/z/lancelcy/R21/mfbs/392.npy,{6|5|5|6|6|6|6|7|6|5|5},{5|5|6|6|5|6|6|6|7|6|7},392,2,2,0.0;0.2727272727272727;0.7272727272727273
211,personal,1830001,2.0,/z/lancelcy/R21/mfbs/393.npy,{3|2|3|4|5},{5|8|6|7|6},393,2,0,0.0;0.2;0.8
212,personal,1830001,4.0,/z/lancelcy/R21/mfbs/396.npy,{5|3|3|4|6|6|4|3},{5|4|4|5|5|5|5|4},396,1,0,0.375;0.625;0.0
213,personal,1830001,3.0,/z/lancelcy/R21/mfbs/398.npy,{4|2|3|3|3|3|6|4|2},{6|6|6|7|6|6|9|6|4},398,2,0,0.1111111111111111;0.0;0.8888888888888888
214,personal,1830001,12.0,/z/lancelcy/R21/mfbs/401.npy,{5|5|4|6|6|5|6|6|7|5|5|5},{6|5|5|6|6|4|6|4|6|6|5|4},401,2,1,0.25;0.25;0.5
215,personal,1830001,4.0,/z/lancelcy/R21/mfbs/402.npy,{6|4|6|6|7|7|5|6},{7|7|6|5|7|7|7|6},402,2,2,0.0;0.125;0.875
216,personal,1830001,9.0,/z/lancelcy/R21/mfbs/403.npy,{5|6|6|5|4},{5|5|5|4|5},403,1,1,0.2;0.8;0.0
217,personal,1830001,3.0,/z/lancelcy/R21/mfbs/404.npy,{5|6|7|6|6},{5|5|5|5|5},404,1,2,0.0;1.0;0.0
218,personal,1830001,3.0,/z/lancelcy/R21/mfbs/405.npy,{4|7|7|6|6},{6|6|5|6|7},405,2,2,0.0;0.2;0.8
219,personal,1830001,10.0,/z/lancelcy/R21/mfbs/406.npy,{4|5|4|5|5},{6|7|6|6|7},406,2,1,0.0;0.0;1.0
220,personal,1830001,18.0,/z/lancelcy/R21/mfbs/407.npy,{6|4|5|6|5|5},{7|5|6|6|8|6},407,2,1,0.0;0.16666666666666666;0.8333333333333334
221,personal,1830001,9.0,/z/lancelcy/R21/mfbs/408.npy,{4|6|7|5|7},{6|6|6|6|6},408,2,2,0.0;0.0;1.0
222,personal,1830001,2.0,/z/lancelcy/R21/mfbs/409.npy,{6|4|5|6|6|5},{6|6|6|5|6|6},409,2,2,0.0;0.16666666666666666;0.8333333333333334
223,personal,1830001,11.0,/z/lancelcy/R21/mfbs/410.npy,{3|5|6|5|5},{4|6|7|6|5},410,2,1,0.2;0.2;0.6
224,personal,1830001,5.0,/z/lancelcy/R21/mfbs/411.npy,{3|4|4|5|4},{6|4|6|6|5},411,2,0,0.2;0.2;0.6
225,personal,1830001,3.0,/z/lancelcy/R21/mfbs/412.npy,{5|4|6|7|6},{7|6|8|6|7},412,2,2,0.0;0.0;1.0
226,personal,1830001,9.0,/z/lancelcy/R21/mfbs/413.npy,{3|4|6|4|3},{6|6|6|7|5},413,2,0,0.0;0.2;0.8
227,personal,1830001,3.0,/z/lancelcy/R21/mfbs/414.npy,{5|4|5|6|5|4},{5|6|6|6|6|3},414,2,1,0.16666666666666666;0.16666666666666666;0.6666666666666666
228,assessment,1830001,7.0,/z/lancelcy/R21/mfbs/430.npy,{2|3|3|3|2},{5|4|6|5|4},430,0,0,0.4;0.4;0.2
229,assessment,1830001,12.0,/z/lancelcy/R21/mfbs/431.npy,{3|3|3|1|1},{3|3|5|2|4},431,0,0,0.8;0.2;0.0
230,assessment,1830001,13.0,/z/lancelcy/R21/mfbs/433.npy,{3|5|3|2|2},{4|4|4|3|1},433,0,0,1.0;0.0;0.0
231,assessment,1830001,3.0,/z/lancelcy/R21/mfbs/434.npy,{5|3|5|3|4|3},{5|4|4|4|5|5},434,0,0,0.5;0.5;0.0
232,assessment,1830001,8.0,/z/lancelcy/R21/mfbs/436.npy,{4|3|4|2|3|4},{4|3|4|5|3|3},436,0,0,0.8333333333333334;0.16666666666666666;0.0
233,assessment,1830001,6.0,/z/lancelcy/R21/mfbs/437.npy,{4|3|5|5|3|1},{4|4|4|4|4|1},437,0,0,1.0;0.0;0.0
234,assessment,1830001,3.0,/z/lancelcy/R21/mfbs/438.npy,{4|3|4|3|3|1},{4|3|4|4|3|1},438,0,0,1.0;0.0;0.0
235,assessment,1830001,3.0,/z/lancelcy/R21/mfbs/439.npy,{3|3|4|3|3},{3|3|4|3|4},439,0,0,1.0;0.0;0.0
236,assessment,1830001,2.0,/z/lancelcy/R21/mfbs/442.npy,{3|3|4|2|1},{3|4|4|3|1},442,0,0,1.0;0.0;0.0
237,assessment,1830001,11.0,/z/lancelcy/R21/mfbs/443.npy,{3|3|4|5|3|4},{4|4|4|5|4|3},443,0,0,0.8333333333333334;0.16666666666666666;0.0
238,personal,1830001,6.0,/z/lancelcy/R21/mfbs/448.npy,{6|7|7|6|6},{7|6|6|6|7},448,2,2,0.0;0.0;1.0
239,personal,1830001,4.0,/z/lancelcy/R21/mfbs/449.npy,{8|5|7|7|6|8},{5|5|5|6|5|9},449,1,2,0.0;0.6666666666666666;0.3333333333333333
240,personal,1830001,13.0,/z/lancelcy/R21/mfbs/457.npy,{6|3|5|6|4|4},{6|6|5|6|5|5},457,1,0,0.0;0.5;0.5
241,personal,1830001,2.0,/z/lancelcy/R21/mfbs/458.npy,{5|7|7|6|5},{5|6|5|5|5},458,1,2,0.0;0.8;0.2
242,personal,1830001,6.0,/z/lancelcy/R21/mfbs/459.npy,{4|5|6|5|5},{5|6|6|6|7},459,2,1,0.0;0.2;0.8
243,personal,1830001,18.0,/z/lancelcy/R21/mfbs/460.npy,{5|4|6|7|5|7},{6|6|6|6|5|8},460,2,2,0.0;0.16666666666666666;0.8333333333333334
244,personal,1830001,5.0,/z/lancelcy/R21/mfbs/461.npy,{6|4|5|6|5|5},{5|5|7|5|5|6},461,1,1,0.0;0.6666666666666666;0.3333333333333333
245,personal,1830001,6.0,/z/lancelcy/R21/mfbs/462.npy,{5|4|5|6|5|4},{5|7|6|7|6|7},462,2,1,0.0;0.16666666666666666;0.8333333333333334
246,personal,1830001,3.0,/z/lancelcy/R21/mfbs/463.npy,{4|3|4|6|6|4|5|4},{5|3|4|4|4|4|4|3},463,0,0,0.875;0.125;0.0
247,personal,1830001,7.0,/z/lancelcy/R21/mfbs/469.npy,{6|4|5|7|6|4},{4|5|5|6|5|5},469,1,2,0.16666666666666666;0.6666666666666666;0.16666666666666666
248,personal,1830001,2.0,/z/lancelcy/R21/mfbs/470.npy,{5|6|6|6|7},{5|5|4|5|6},470,1,2,0.2;0.6;0.2
249,personal,1830001,4.0,/z/lancelcy/R21/mfbs/471.npy,{6|4|5|6|5|5},{7|6|6|7|6|6},471,2,1,0.0;0.0;1.0
250,personal,1830001,8.0,/z/lancelcy/R21/mfbs/472.npy,{4|5|6|5|5},{5|6|6|5|6},472,2,1,0.0;0.4;0.6
251,personal,1830001,18.0,/z/lancelcy/R21/mfbs/474.npy,{5|4|4|7|5|5},{4|5|6|5|5|5},474,1,1,0.16666666666666666;0.6666666666666666;0.16666666666666666
252,personal,1830001,3.0,/z/lancelcy/R21/mfbs/483.npy,{5|4|5|6|5|6},{5|5|6|6|5|6},483,1,1,0.0;0.5;0.5
253,personal,1830001,11.0,/z/lancelcy/R21/mfbs/484.npy,{4|6|6|5|7},{5|5|6|5|8},484,1,2,0.0;0.6;0.4
254,personal,1830001,7.0,/z/lancelcy/R21/mfbs/485.npy,{4|6|7|5|6},{6|6|7|6|7},485,2,2,0.0;0.0;1.0
255,personal,1830001,4.0,/z/lancelcy/R21/mfbs/486.npy,{4|6|6|6|6},{6|5|5|6|5},486,1,2,0.0;0.6;0.4
256,personal,1830001,3.0,/z/lancelcy/R21/mfbs/488.npy,{5|6|7|7|8},{6|6|6|6|9},488,2,2,0.0;0.0;1.0
257,personal,1830001,8.0,/z/lancelcy/R21/mfbs/489.npy,{7|5|6|7|6|6},{3|6|5|5|5|6},489,1,2,0.16666666666666666;0.5;0.3333333333333333
258,personal,1830001,6.0,/z/lancelcy/R21/mfbs/490.npy,{7|6|7|7|7},{7|6|7|6|6},490,2,2,0.0;0.0;1.0
259,personal,1830001,6.0,/z/lancelcy/R21/mfbs/492.npy,{4|6|7|6|7},{7|6|6|7|6},492,2,2,0.0;0.0;1.0
260,personal,1830001,5.0,/z/lancelcy/R21/mfbs/494.npy,{2|3|4|2|3},{4|6|5|4|1},494,0,0,0.6;0.2;0.2
261,personal,1830001,10.0,/z/lancelcy/R21/mfbs/496.npy,{4|3|3|3|3|3},{5|4|3|5|5|4},496,0,0,0.5;0.5;0.0
262,personal,1830001,2.0,/z/lancelcy/R21/mfbs/497.npy,{2|2|3|2|1},{3|2|4|2|1},497,0,0,1.0;0.0;0.0
263,personal,1830001,5.0,/z/lancelcy/R21/mfbs/499.npy,{3|2|3|1|1},{4|5|5|4|3},499,0,0,0.6;0.4;0.0
264,personal,1830001,11.0,/z/lancelcy/R21/mfbs/500.npy,{2|2|3|3|2},{4|3|4|3|3},500,0,0,1.0;0.0;0.0
265,personal,1830001,6.0,/z/lancelcy/R21/mfbs/501.npy,{3|2|3|2|3},{3|5|5|2|2},501,0,0,0.6;0.4;0.0
266,personal,1830001,8.0,/z/lancelcy/R21/mfbs/503.npy,{1|2|3|2|1},{2|2|4|3|1},503,0,0,1.0;0.0;0.0
267,personal,1830001,3.0,/z/lancelcy/R21/mfbs/504.npy,{2|2|3|2|4},{4|2|4|3|2},504,0,0,1.0;0.0;0.0
268,personal,1830001,13.0,/z/lancelcy/R21/mfbs/506.npy,{5|4|4|6|5|4},{5|5|4|5|6|5},506,1,0,0.16666666666666666;0.6666666666666666;0.16666666666666666
269,personal,1830001,2.0,/z/lancelcy/R21/mfbs/508.npy,{3|5|5|4|3},{5|4|5|4|4},508,0,0,0.6;0.4;0.0
270,personal,1830001,2.0,/z/lancelcy/R21/mfbs/509.npy,{3|4|5|4|4},{5|5|5|5|5},509,1,0,0.0;1.0;0.0
271,personal,1830001,12.0,/z/lancelcy/R21/mfbs/510.npy,{4|3|4|6|4|3},{4|5|4|5|4|5},510,0,0,0.5;0.5;0.0
272,personal,1830001,14.0,/z/lancelcy/R21/mfbs/511.npy,{4|3|4|4|4|3},{3|4|3|4|3|3},511,0,0,1.0;0.0;0.0
273,personal,1830001,3.0,/z/lancelcy/R21/mfbs/512.npy,{3|5|5|4|3},{5|5|5|6|5},512,1,0,0.0;0.8;0.2
274,personal,1830001,5.0,/z/lancelcy/R21/mfbs/513.npy,{5|5|6|6|6},{6|7|6|4|6},513,2,2,0.2;0.0;0.8
275,personal,1830001,6.0,/z/lancelcy/R21/mfbs/514.npy,{3|5|5|4|4},{4|4|4|3|4},514,0,0,1.0;0.0;0.0
276,personal,1830001,16.0,/z/lancelcy/R21/mfbs/515.npy,{3|3|6|2|4},{5|3|5|2|4},515,0,0,0.6;0.4;0.0
277,personal,1830001,3.0,/z/lancelcy/R21/mfbs/516.npy,{5|4|3|3|5|4},{4|5|5|4|5|5},516,1,0,0.3333333333333333;0.6666666666666666;0.0
278,personal,1830001,4.0,/z/lancelcy/R21/mfbs/517.npy,{5|4|4|6|4|4},{4|6|6|6|4|6},517,2,0,0.3333333333333333;0.0;0.6666666666666666
279,personal,1830001,4.0,/z/lancelcy/R21/mfbs/520.npy,{3|4|5|3|3},{4|4|4|4|5},520,0,0,0.8;0.2;0.0
280,personal,1830001,5.0,/z/lancelcy/R21/mfbs/523.npy,{5|3|4|4|4|5},{5|4|5|6|6|5},523,1,0,0.16666666666666666;0.5;0.3333333333333333
281,personal,1830001,7.0,/z/lancelcy/R21/mfbs/524.npy,{4|4|4|4|6|5|4},{4|3|3|4|4|5|3},524,0,0,0.8571428571428571;0.14285714285714285;0.0
282,personal,1830001,4.0,/z/lancelcy/R21/mfbs/534.npy,{4|5|6|5|5},{5|4|5|5|5},534,1,1,0.2;0.8;0.0
283,personal,1830001,12.0,/z/lancelcy/R21/mfbs/535.npy,{5|4|3|3|4|4},{4|5|3|6|5|5},535,1,0,0.3333333333333333;0.5;0.16666666666666666
284,personal,1830001,4.0,/z/lancelcy/R21/mfbs/536.npy,{4|5|4|4|4},{4|4|5|4|5},536,0,0,0.6;0.4;0.0
285,personal,1830001,14.0,/z/lancelcy/R21/mfbs/537.npy,{6|4|5|7|6|6},{6|7|5|6|6|7},537,2,2,0.0;0.16666666666666666;0.8333333333333334
286,personal,1830001,6.0,/z/lancelcy/R21/mfbs/538.npy,{5|5|7|5|7},{5|6|6|6|6},538,2,1,0.0;0.2;0.8
287,personal,1830001,4.0,/z/lancelcy/R21/mfbs/539.npy,{4|5|5|6|4},{6|5|7|6|7},539,2,0,0.0;0.2;0.8
288,personal,1830001,11.0,/z/lancelcy/R21/mfbs/540.npy,{3|5|6|3|4},{5|5|5|5|5},540,1,0,0.0;1.0;0.0
289,personal,1830001,12.0,/z/lancelcy/R21/mfbs/541.npy,{6|3|5|4|5|4},{4|4|4|4|4|5},541,0,0,0.8333333333333334;0.16666666666666666;0.0
290,personal,1830001,2.0,/z/lancelcy/R21/mfbs/542.npy,{3|5|6|5|5},{5|5|5|5|5},542,1,1,0.0;1.0;0.0
291,personal,1830001,2.0,/z/lancelcy/R21/mfbs/544.npy,{4|6|6|5|5},{5|5|5|5|5},544,1,1,0.0;1.0;0.0
292,personal,1830001,8.0,/z/lancelcy/R21/mfbs/545.npy,{7|5|7|7|6|6},{4|5|6|5|5|7},545,1,2,0.16666666666666666;0.5;0.3333333333333333
293,personal,1830001,3.0,/z/lancelcy/R21/mfbs/546.npy,{5|5|6|5|7},{5|4|6|4|7},546,0,1,0.4;0.2;0.4
294,personal,1830001,6.0,/z/lancelcy/R21/mfbs/547.npy,{6|4|5|5|5|4},{6|4|4|4|5|4},547,0,1,0.6666666666666666;0.16666666666666666;0.16666666666666666
295,personal,1830001,2.0,/z/lancelcy/R21/mfbs/550.npy,{3|3|3|3|4},{5|7|6|6|5},550,2,0,0.0;0.4;0.6
296,personal,1830001,2.0,/z/lancelcy/R21/mfbs/554.npy,{4|5|4|3|6},{6|6|6|5|5},554,2,0,0.0;0.4;0.6
297,personal,1830001,9.0,/z/lancelcy/R21/mfbs/556.npy,{3|3|3|4|2},{3|3|4|4|3},556,0,0,1.0;0.0;0.0
298,personal,1830001,14.0,/z/lancelcy/R21/mfbs/557.npy,{3|4|4|4|6},{5|5|5|5|6},557,1,0,0.0;0.8;0.2
299,personal,1830001,3.0,/z/lancelcy/R21/mfbs/561.npy,{3|3|3|3|3},{5|4|5|5|5},561,1,0,0.2;0.8;0.0
300,personal,1830001,8.0,/z/lancelcy/R21/mfbs/572.npy,{2|3|2|3|1},{4|3|6|4|3},572,0,0,0.8;0.0;0.2
301,personal,1830001,9.0,/z/lancelcy/R21/mfbs/574.npy,{3|5|5|4|3},{5|4|6|5|5},574,1,0,0.2;0.6;0.2
302,personal,1830001,5.0,/z/lancelcy/R21/mfbs/575.npy,{2|3|3|3|3},{3|4|4|4|4},575,0,0,1.0;0.0;0.0
303,personal,1830001,2.0,/z/lancelcy/R21/mfbs/576.npy,{2|3|2|2|2},{5|4|5|3|2},576,0,0,0.6;0.4;0.0
304,personal,1830001,10.0,/z/lancelcy/R21/mfbs/577.npy,{4|3|3|3|2|3},{5|3|3|5|2|4},577,0,0,0.6666666666666666;0.3333333333333333;0.0
305,personal,1830001,2.0,/z/lancelcy/R21/mfbs/578.npy,{3|4|4|5|3|5},{4|5|3|5|3|4},578,0,0,0.6666666666666666;0.3333333333333333;0.0
306,personal,1830001,11.0,/z/lancelcy/R21/mfbs/579.npy,{4|3|4|4|3|2},{3|3|4|4|2|3},579,0,0,1.0;0.0;0.0
307,personal,1830001,2.0,/z/lancelcy/R21/mfbs/583.npy,{3|5|4|6|5},{6|6|6|5|6},583,2,0,0.0;0.2;0.8
308,personal,1830001,5.0,/z/lancelcy/R21/mfbs/586.npy,{4|5|5|4|4},{7|7|6|7|6},586,2,0,0.0;0.0;1.0
309,personal,1830001,12.0,/z/lancelcy/R21/mfbs/587.npy,{4|5|6|5|7},{7|6|7|6|8},587,2,1,0.0;0.0;1.0
310,personal,1830001,4.0,/z/lancelcy/R21/mfbs/588.npy,{4|5|4|4|4},{4|4|5|3|5},588,0,0,0.6;0.4;0.0
311,personal,1830001,7.0,/z/lancelcy/R21/mfbs/589.npy,{4|4|4|6|5},{4|4|6|6|5},589,0,0,0.4;0.2;0.4
312,personal,1830001,3.0,/z/lancelcy/R21/mfbs/591.npy,{7|6|6|7|6|7},{7|7|6|6|6|6},591,2,2,0.0;0.0;1.0
313,personal,1830001,13.0,/z/lancelcy/R21/mfbs/592.npy,{4|5|5|4|3},{5|5|6|5|5},592,1,0,0.0;0.8;0.2
314,personal,1830001,5.0,/z/lancelcy/R21/mfbs/594.npy,{4|5|6|4|5},{5|6|6|6|6},594,2,0,0.0;0.2;0.8
315,personal,1830001,4.0,/z/lancelcy/R21/mfbs/596.npy,{4|5|6|5|6},{5|4|4|4|7},596,0,1,0.6;0.2;0.2
316,personal,1830001,3.0,/z/lancelcy/R21/mfbs/597.npy,{4|3|4|5|5|4},{3|5|4|4|4|4},597,0,0,0.8333333333333334;0.16666666666666666;0.0
317,personal,1830001,7.0,/z/lancelcy/R21/mfbs/598.npy,{3|4|5|5|3},{4|4|5|4|5},598,0,0,0.6;0.4;0.0
318,personal,1830001,3.0,/z/lancelcy/R21/mfbs/599.npy,{4|6|6|5|6},{6|6|7|5|5},599,2,2,0.0;0.4;0.6
319,personal,1830001,3.0,/z/lancelcy/R21/mfbs/600.npy,{4|6|6|6|7},{5|4|4|4|5},600,0,2,0.6;0.4;0.0
320,personal,1830001,2.0,/z/lancelcy/R21/mfbs/601.npy,{4|6|6|5|6},{5|5|4|5|6},601,1,2,0.2;0.6;0.2
321,personal,1830001,3.0,/z/lancelcy/R21/mfbs/602.npy,{4|5|6|5|5},{5|5|5|5|6},602,1,1,0.0;0.8;0.2
322,personal,1830001,11.0,/z/lancelcy/R21/mfbs/603.npy,{5|4|5|6|5|7},{6|7|7|7|6|6},603,2,1,0.0;0.0;1.0
323,personal,1830001,4.0,/z/lancelcy/R21/mfbs/604.npy,{7|4|6|6|4|5},{8|6|8|7|7|8},604,2,2,0.0;0.0;1.0
324,personal,1830001,2.0,/z/lancelcy/R21/mfbs/605.npy,{6|5|6|6|7|5},{6|5|6|6|5|5},605,1,2,0.0;0.5;0.5
325,personal,1830001,2.0,/z/lancelcy/R21/mfbs/613.npy,{4|5|6|5|5},{5|5|5|5|5},613,1,1,0.0;1.0;0.0
326,personal,1830001,16.0,/z/lancelcy/R21/mfbs/616.npy,{6|7|8|7|8},{5|5|6|5|9},616,1,2,0.0;0.6;0.4
327,personal,1830001,3.0,/z/lancelcy/R21/mfbs/617.npy,{6|5|6|7|7|6},{5|5|6|6|6|7},617,2,2,0.0;0.3333333333333333;0.6666666666666666
328,personal,1830001,13.0,/z/lancelcy/R21/mfbs/618.npy,{7|5|7|7|7|8},{7|5|6|6|6|7},618,2,2,0.0;0.16666666666666666;0.8333333333333334
329,personal,1830001,3.0,/z/lancelcy/R21/mfbs/633.npy,{6|4|5|6|6|5},{4|5|5|5|5|6},633,1,2,0.16666666666666666;0.6666666666666666;0.16666666666666666
330,personal,1830001,6.0,/z/lancelcy/R21/mfbs/634.npy,{3|3|3|4|4|4|2},{4|3|3|3|4|4|3},634,0,0,1.0;0.0;0.0
331,personal,1830001,9.0,/z/lancelcy/R21/mfbs/635.npy,{5|4|4|4|3},{6|6|6|6|4},635,2,0,0.2;0.0;0.8
332,personal,1830001,10.0,/z/lancelcy/R21/mfbs/638.npy,{3|5|6|5|6},{5|4|5|6|6},638,1,1,0.2;0.4;0.4
333,personal,1830001,6.0,/z/lancelcy/R21/mfbs/640.npy,{6|3|4|6|4|4},{5|5|5|5|5|5},640,1,0,0.0;1.0;0.0
334,personal,1830001,4.0,/z/lancelcy/R21/mfbs/641.npy,{4|4|5|5|5},{4|3|5|5|5},641,1,1,0.4;0.6;0.0
335,personal,1830001,2.0,/z/lancelcy/R21/mfbs/643.npy,{4|5|6|4|5},{5|5|5|5|5},643,1,0,0.0;1.0;0.0
336,personal,1830001,7.0,/z/lancelcy/R21/mfbs/645.npy,{3|5|6|5|6},{5|4|5|5|5},645,1,1,0.2;0.8;0.0
337,personal,1830001,6.0,/z/lancelcy/R21/mfbs/646.npy,{5|4|4|4|5|4},{4|5|5|5|5|5},646,1,0,0.16666666666666666;0.8333333333333334;0.0
338,personal,1830001,4.0,/z/lancelcy/R21/mfbs/648.npy,{4|5|5|5|5},{5|4|5|4|5},648,1,1,0.4;0.6;0.0
339,personal,1830001,3.0,/z/lancelcy/R21/mfbs/649.npy,{3|4|5|4|4},{4|4|5|5|3},649,0,0,0.6;0.4;0.0
340,personal,1830001,8.0,/z/lancelcy/R21/mfbs/650.npy,{4|4|6|5|3},{7|5|7|6|6},650,2,0,0.0;0.2;0.8
