,features
11093,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529412.npy
11094,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529493.npy
11095,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529640.npy
11096,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529916.npy
11097,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529978.npy
11098,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530142.npy
11099,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530217.npy
11100,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530251.npy
11101,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530521.npy
11102,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530636.npy
11103,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530699.npy
11104,/z/lancelcy/PRIORI_Emotion/pad_mfbs/530754.npy
11105,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531320.npy
11106,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531344.npy
11107,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531345.npy
11108,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531349.npy
11109,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531367.npy
11110,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531513.npy
11111,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531530.npy
11112,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531531.npy
11113,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531567.npy
11114,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531570.npy
11115,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531594.npy
11116,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531848.npy
11117,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531878.npy
11118,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531882.npy
11119,/z/lancelcy/PRIORI_Emotion/pad_mfbs/531980.npy
11120,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532097.npy
11121,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532551.npy
11122,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532722.npy
11123,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532733.npy
11124,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532787.npy
11125,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532831.npy
11126,/z/lancelcy/PRIORI_Emotion/pad_mfbs/532993.npy
11127,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533003.npy
11128,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533126.npy
11129,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533162.npy
11130,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533228.npy
11131,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533485.npy
11132,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533683.npy
11133,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533706.npy
11134,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533898.npy
11135,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533907.npy
11136,/z/lancelcy/PRIORI_Emotion/pad_mfbs/533942.npy
11137,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534034.npy
11138,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534043.npy
11139,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534263.npy
11140,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534419.npy
11141,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534434.npy
11142,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534449.npy
11143,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534470.npy
11144,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534543.npy
11145,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534638.npy
11146,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534762.npy
11147,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534788.npy
11148,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534933.npy
11149,/z/lancelcy/PRIORI_Emotion/pad_mfbs/534994.npy
11150,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535172.npy
11151,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535265.npy
11152,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535360.npy
11153,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535393.npy
11154,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535415.npy
11155,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535533.npy
11156,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535632.npy
11157,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535668.npy
11158,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535677.npy
11159,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535698.npy
11160,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535718.npy
11161,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535720.npy
11162,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535736.npy
11163,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535743.npy
11164,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535756.npy
11165,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535759.npy
11166,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535797.npy
11167,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535850.npy
11168,/z/lancelcy/PRIORI_Emotion/pad_mfbs/535922.npy
11169,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536058.npy
11170,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536072.npy
11171,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536086.npy
11172,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536092.npy
11173,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536098.npy
11174,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536158.npy
11175,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536221.npy
11176,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536275.npy
11177,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536306.npy
11178,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536340.npy
11179,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536405.npy
11180,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536430.npy
11181,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536659.npy
11182,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536660.npy
11183,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536662.npy
11184,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536695.npy
11185,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536822.npy
11186,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536867.npy
11187,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536886.npy
11188,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536909.npy
11189,/z/lancelcy/PRIORI_Emotion/pad_mfbs/536959.npy
11190,/z/lancelcy/PRIORI_Emotion/pad_mfbs/537285.npy
11191,/z/lancelcy/PRIORI_Emotion/pad_mfbs/537316.npy
11192,/z/lancelcy/PRIORI_Emotion/pad_mfbs/537349.npy
11193,/z/lancelcy/PRIORI_Emotion/pad_mfbs/537843.npy
11194,/z/lancelcy/PRIORI_Emotion/pad_mfbs/537965.npy
11195,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538001.npy
11196,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538126.npy
11197,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538222.npy
11198,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538283.npy
11199,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538308.npy
11200,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538433.npy
11201,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538449.npy
11202,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538450.npy
11203,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538506.npy
11204,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538669.npy
11205,/z/lancelcy/PRIORI_Emotion/pad_mfbs/538852.npy
11206,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539275.npy
11207,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539380.npy
11208,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539418.npy
11209,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539621.npy
11210,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539623.npy
11211,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539648.npy
11212,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539679.npy
11213,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539759.npy
11214,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539945.npy
11215,/z/lancelcy/PRIORI_Emotion/pad_mfbs/539950.npy
11216,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540022.npy
11217,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540116.npy
11218,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540164.npy
11219,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540187.npy
11220,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540224.npy
11221,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540231.npy
11222,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540277.npy
11223,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540757.npy
11224,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540853.npy
11225,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540860.npy
11226,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540932.npy
11227,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540933.npy
11228,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540946.npy
11229,/z/lancelcy/PRIORI_Emotion/pad_mfbs/540948.npy
11230,/z/lancelcy/PRIORI_Emotion/pad_mfbs/541049.npy
11231,/z/lancelcy/PRIORI_Emotion/pad_mfbs/541645.npy
11232,/z/lancelcy/PRIORI_Emotion/pad_mfbs/541680.npy
11233,/z/lancelcy/PRIORI_Emotion/pad_mfbs/541926.npy
11234,/z/lancelcy/PRIORI_Emotion/pad_mfbs/541934.npy
11235,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542003.npy
11236,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542018.npy
11237,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542206.npy
11238,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542229.npy
11239,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542275.npy
11240,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542305.npy
11241,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542312.npy
11242,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542436.npy
11243,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542439.npy
11244,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542572.npy
11245,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542757.npy
11246,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542822.npy
11247,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542853.npy
11248,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542866.npy
11249,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542867.npy
11250,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542887.npy
11251,/z/lancelcy/PRIORI_Emotion/pad_mfbs/542991.npy
11252,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543028.npy
11253,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543048.npy
11254,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543113.npy
11255,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543204.npy
11256,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543212.npy
11257,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543380.npy
11258,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543742.npy
11259,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543930.npy
11260,/z/lancelcy/PRIORI_Emotion/pad_mfbs/543984.npy
11261,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544011.npy
11262,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544172.npy
11263,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544234.npy
11264,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544430.npy
11265,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544675.npy
11266,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544735.npy
11267,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544766.npy
11268,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544959.npy
11269,/z/lancelcy/PRIORI_Emotion/pad_mfbs/544976.npy
11270,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545139.npy
11271,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545169.npy
11272,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545185.npy
11273,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545370.npy
11274,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545422.npy
11275,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545456.npy
11276,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545576.npy
11277,/z/lancelcy/PRIORI_Emotion/pad_mfbs/545996.npy
11278,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546023.npy
11279,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546146.npy
11280,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546248.npy
11281,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546252.npy
11282,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546468.npy
11283,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546511.npy
11284,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546519.npy
11285,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546583.npy
11286,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546680.npy
11287,/z/lancelcy/PRIORI_Emotion/pad_mfbs/546815.npy
11288,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547154.npy
11289,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547209.npy
11290,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547229.npy
11291,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547579.npy
11292,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547595.npy
11293,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547784.npy
11294,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547834.npy
11295,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547896.npy
11296,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547923.npy
11297,/z/lancelcy/PRIORI_Emotion/pad_mfbs/547970.npy
11298,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548126.npy
11299,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548136.npy
11300,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548144.npy
11301,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548187.npy
11302,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548449.npy
11303,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548531.npy
11304,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548622.npy
11305,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548643.npy
11306,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548653.npy
11307,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548792.npy
11308,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548893.npy
11309,/z/lancelcy/PRIORI_Emotion/pad_mfbs/548971.npy
11310,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549133.npy
11311,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549184.npy
11312,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549219.npy
11313,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549304.npy
11314,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549497.npy
11315,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549531.npy
11316,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549541.npy
11317,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549588.npy
11318,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549644.npy
11319,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549662.npy
11320,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549708.npy
11321,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549715.npy
11322,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549768.npy
11323,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549831.npy
11324,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549882.npy
11325,/z/lancelcy/PRIORI_Emotion/pad_mfbs/549979.npy
11326,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550020.npy
11327,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550183.npy
11328,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550291.npy
11329,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550554.npy
11330,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550604.npy
11331,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550723.npy
11332,/z/lancelcy/PRIORI_Emotion/pad_mfbs/550731.npy
11333,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551010.npy
11334,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551022.npy
11335,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551027.npy
11336,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551277.npy
11337,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551315.npy
11338,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551522.npy
11339,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551630.npy
11340,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551661.npy
11341,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551672.npy
11342,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551894.npy
11343,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551907.npy
11344,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551908.npy
11345,/z/lancelcy/PRIORI_Emotion/pad_mfbs/551912.npy
11346,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552081.npy
11347,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552207.npy
11348,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552212.npy
11349,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552226.npy
11350,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552251.npy
11351,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552252.npy
11352,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552334.npy
11353,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552371.npy
11354,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552388.npy
11355,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552391.npy
11356,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552560.npy
11357,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552563.npy
11358,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552573.npy
11359,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552634.npy
11360,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552891.npy
11361,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552899.npy
11362,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552910.npy
11363,/z/lancelcy/PRIORI_Emotion/pad_mfbs/552967.npy
11364,/z/lancelcy/PRIORI_Emotion/pad_mfbs/553369.npy
11365,/z/lancelcy/PRIORI_Emotion/pad_mfbs/553388.npy
11366,/z/lancelcy/PRIORI_Emotion/pad_mfbs/553589.npy
11367,/z/lancelcy/PRIORI_Emotion/pad_mfbs/553635.npy
11368,/z/lancelcy/PRIORI_Emotion/pad_mfbs/553667.npy
11369,/z/lancelcy/PRIORI_Emotion/pad_mfbs/553970.npy
11370,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554013.npy
11371,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554091.npy
11372,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554226.npy
11373,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554350.npy
11374,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554430.npy
11375,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554454.npy
11376,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554675.npy
11377,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554679.npy
11378,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554734.npy
11379,/z/lancelcy/PRIORI_Emotion/pad_mfbs/554936.npy
11380,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555111.npy
11381,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555138.npy
11382,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555154.npy
11383,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555573.npy
11384,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555603.npy
11385,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555667.npy
11386,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555833.npy
11387,/z/lancelcy/PRIORI_Emotion/pad_mfbs/555935.npy
11388,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556133.npy
11389,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556270.npy
11390,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556369.npy
11391,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556450.npy
11392,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556547.npy
11393,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556910.npy
11394,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556940.npy
11395,/z/lancelcy/PRIORI_Emotion/pad_mfbs/556968.npy
11396,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557074.npy
11397,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557182.npy
11398,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557183.npy
11399,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557200.npy
11400,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557355.npy
11401,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557358.npy
11402,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557646.npy
11403,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557679.npy
11404,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557712.npy
11405,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557824.npy
11406,/z/lancelcy/PRIORI_Emotion/pad_mfbs/557910.npy
11407,/z/lancelcy/PRIORI_Emotion/pad_mfbs/558061.npy
11408,/z/lancelcy/PRIORI_Emotion/pad_mfbs/558443.npy
11409,/z/lancelcy/PRIORI_Emotion/pad_mfbs/558828.npy
11410,/z/lancelcy/PRIORI_Emotion/pad_mfbs/558929.npy
11411,/z/lancelcy/PRIORI_Emotion/pad_mfbs/558938.npy
11412,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559146.npy
11413,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559252.npy
11414,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559274.npy
11415,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559383.npy
11416,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559751.npy
11417,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559831.npy
11418,/z/lancelcy/PRIORI_Emotion/pad_mfbs/559976.npy
11419,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560027.npy
11420,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560045.npy
11421,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560245.npy
11422,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560438.npy
11423,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560464.npy
11424,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560468.npy
11425,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560514.npy
11426,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560566.npy
11427,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560625.npy
11428,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560701.npy
11429,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560703.npy
11430,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560741.npy
11431,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560829.npy
11432,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560862.npy
11433,/z/lancelcy/PRIORI_Emotion/pad_mfbs/560890.npy
11434,/z/lancelcy/PRIORI_Emotion/pad_mfbs/561594.npy
11435,/z/lancelcy/PRIORI_Emotion/pad_mfbs/561616.npy
11436,/z/lancelcy/PRIORI_Emotion/pad_mfbs/561663.npy
11437,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562000.npy
11438,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562213.npy
11439,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562261.npy
11440,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562275.npy
11441,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562329.npy
11442,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562623.npy
11443,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562655.npy
11444,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562705.npy
11445,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562824.npy
11446,/z/lancelcy/PRIORI_Emotion/pad_mfbs/562950.npy
11447,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563076.npy
11448,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563287.npy
11449,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563328.npy
11450,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563346.npy
11451,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563450.npy
11452,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563496.npy
11453,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563506.npy
11454,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563678.npy
11455,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563684.npy
11456,/z/lancelcy/PRIORI_Emotion/pad_mfbs/563784.npy
11457,/z/lancelcy/PRIORI_Emotion/pad_mfbs/564134.npy
11458,/z/lancelcy/PRIORI_Emotion/pad_mfbs/564369.npy
11459,/z/lancelcy/PRIORI_Emotion/pad_mfbs/564608.npy
11460,/z/lancelcy/PRIORI_Emotion/pad_mfbs/564652.npy
11461,/z/lancelcy/PRIORI_Emotion/pad_mfbs/564704.npy
11462,/z/lancelcy/PRIORI_Emotion/pad_mfbs/564733.npy
11463,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565055.npy
11464,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565061.npy
11465,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565076.npy
11466,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565086.npy
11467,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565098.npy
11468,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565123.npy
11469,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565214.npy
11470,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565384.npy
